step,time_hours,state_idx,state,action_idx,action,next_state_idx,next_state,reward,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages
0,0.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.58269642903764,0,0,75.81773852452177,624.5875193330522,1
1,1.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.78109553761458,0,0,84.58399163083989,612.3678851679634,0
2,2.0,0,Healthy,0,keep_running,0,Healthy,1.2,57.238870845151126,0,0,91.78244154231773,578.0814234476625,0
3,3.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.17199453800897,0,31,96.88239710414473,626.8798775018944,0
4,4.0,0,Healthy,0,keep_running,4,FailedPermanent,-14.64,67.4082434129431,0,31,81.27659780104837,588.0718166881817,0
5,5.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,7.7492380586140674,20,79,4.046859083412227,68.99687834412562,0
6,6.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.22956066974225,11,79,0.0,0.0,0
7,7.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,54.21357462363016,9,31,0.6206432297528046,88.04532514465429,2
8,8.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.061813809071047,6,31,0.0,90.04263151634969,1
9,9.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.54260700494683,11,79,2.0478425854222406,91.41983454766121,3
10,10.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.939636602072326,7,48,3.9075671708978406,103.50017584984074,3
11,11.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.76952118634515,9,48,0.0,105.98931508067946,0
12,12.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,34.64581720203147,13,79,0.0,44.19143340985519,1
13,13.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.11981473906031,11,79,10.265876629385222,81.84421283554857,1
14,14.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.17600446498328,27,48,0.0,106.06421388494837,4
