step,time_hours,state_idx,state,action_idx,action,next_state_idx,next_state,reward,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages
0,0.0,0,Healthy,0,keep_running,0,Healthy,1.2,69.492976076858,1,0,84.03162436312186,620.1426669484174,0
1,1.0,0,Healthy,0,keep_running,1,Degraded,1.2,69.33876047814954,0,48,79.75900329116386,579.6411134974886,0
2,2.0,1,Degraded,0,keep_running,1,Degraded,1.2,69.05458369228292,0,79,86.05621256244855,683.2800762106355,1
3,3.0,1,Degraded,1,power_cap,1,Degraded,0.6437307943312744,80.56269205668725,1,0,63.99237919987684,609.0863974173467,0
4,4.0,1,Degraded,0,keep_running,0,Healthy,1.2,77.04407134988047,1,48,75.0706712697718,634.103454324125,0
5,5.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.99839096396102,0,0,83.35511273954017,606.9721025197956,0
6,6.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.442734475167846,0,0,87.65763968671699,560.0483947426171,0
7,7.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.04140050561824,0,31,81.03831138549187,538.9551519240138,0
8,8.0,0,Healthy,0,keep_running,0,Healthy,1.2,68.23819419378083,0,0,86.9117760254683,549.220007628987,0
9,9.0,0,Healthy,0,keep_running,0,Healthy,1.2,62.5280710303825,1,0,89.72540752358863,533.0010081088797,0
10,10.0,0,Healthy,0,keep_running,0,Healthy,1.2,62.543532384493716,0,0,77.532352059939,589.7119702668979,0
11,11.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.7527204599878,0,0,81.58805372322507,538.5093296982977,0
12,12.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.86660594046249,0,0,92.11003682200322,584.5100474231201,0
13,13.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.16535872566645,0,0,86.22019108841546,600.6936226082672,0
14,14.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.33038118505849,0,0,82.03050844692751,599.2080886967108,0
15,15.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.98919473209232,0,0,97.30239569574992,636.0894027329462,0
16,16.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.98265849841178,0,0,83.99712293652031,622.5747032454283,0
17,17.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.80928199219242,0,0,86.84401508825854,565.4848176290022,0
18,18.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.00465360152262,0,0,86.31949353498246,645.0649237329471,0
19,19.0,0,Healthy,0,keep_running,0,Healthy,1.2,68.58566349079058,0,0,80.7572856073416,604.5544620106984,0
20,20.0,0,Healthy,0,keep_running,0,Healthy,1.2,69.07860354459258,0,0,85.24698190344323,623.2569066944351,0
21,21.0,0,Healthy,0,keep_running,0,Healthy,1.2,58.415501859716215,0,0,79.99010472511625,590.6756471854021,0
22,22.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.62231591593469,0,0,77.4932241282833,585.3207128647593,0
23,23.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.26292591876846,0,0,87.42712220301229,586.0791676905903,0
24,24.0,0,Healthy,0,keep_running,4,FailedPermanent,-14.64,59.6735488657851,1,0,74.52862735993799,528.5920207564499,0
25,25.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,52.90487335168644,4,48,1.8067170436730642,36.686372271488516,3
26,26.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.22335636201748,7,79,0.0,82.66214444856554,2
