step,time_hours,state_idx,state,action_idx,action,next_state_idx,next_state,reward,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages
0,0.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.15410913035047,0,0,81.0639453011743,613.7663506426456,0
1,1.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.08950009614209,0,0,85.28060414506206,622.7379682594791,0
2,2.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.37382404419033,0,48,79.31676682207411,548.2210568228066,0
3,3.0,0,Healthy,0,keep_running,0,Healthy,1.2,69.52601132675231,1,0,87.42645700172915,599.0705557111878,0
4,4.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.38284656242666,0,0,81.55848991580363,599.0051481977702,0
5,5.0,0,Healthy,0,keep_running,0,Healthy,1.2,66.40300074587253,0,0,78.47749111834159,593.0787094072738,0
6,6.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.60744606606145,0,0,87.11622102140004,574.2400926447596,0
7,7.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.30064721926615,0,0,90.1123113677238,606.2555251724481,0
8,8.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.12710363438389,0,0,86.72176249512833,586.3181619923046,0
9,9.0,0,Healthy,0,keep_running,0,Healthy,1.2,68.15707435667888,0,0,84.62427097659659,535.8086577954801,0
10,10.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.880916122795945,0,0,91.70049800929561,519.16686278785,0
11,11.0,0,Healthy,0,keep_running,1,Degraded,1.2,64.0403999446683,1,0,80.97476228480603,621.6109100781687,0
12,12.0,1,Degraded,0,keep_running,1,Degraded,1.2,76.35764832603486,0,79,78.23791043890736,637.3417976788904,0
13,13.0,1,Degraded,0,keep_running,3,FailedRecoverable,-2.64,69.73886307716418,3,0,78.75190045521687,611.474109147287,0
14,14.0,3,FailedRecoverable,3,reboot,0,Healthy,0.8999999999999999,65.03653353648913,6,79,33.26616084679506,202.2347253707649,1
15,15.0,0,Healthy,0,keep_running,0,Healthy,1.2,69.65680880214262,1,0,92.1622293906848,604.949053259988,0
16,16.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.67898021618504,0,0,88.61669544068323,614.279537487804,0
17,17.0,0,Healthy,0,keep_running,4,FailedPermanent,-14.64,62.53362932247734,0,0,78.23961891090275,511.8303791331947,0
18,18.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.49261672039479,9,48,3.721247134281861,49.09156670282942,5
19,19.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.85827144496872,9,48,0.0,56.46465072538871,2
